DIFFERENTIAL_TIME,PPW
65394452,3400
65394457,3254
65394462,3201
65394467,3161
65394472,3015
65394476,3055
65394481,2882
65394486,2895
65394491,2789
65394496,2617
65394501,2524
65394506,2391
65394511,2165
65394516,2059
65394521,1794
65394526,1648
65394531,1475
65394536,1236
65394541,1037
65394546,824
65394551,692
65394555,625
65394560,479
65394565,607
65394570,660
65394576,540
65394581,567
65394586,673
65394591,673
65394596,633
65394601,660
65394606,673
65394611,700
65394615,686
65394620,580
65394625,607
65394630,461
65394635,540
65394640,501
65394645,354
65394650,407
65394655,368
65394660,288
65394665,155
65394670,129
65394675,102
65394679,-43
65394684,-136
65394689,-136
65394694,-282
65394699,-322
65394704,-401
65394709,-494
65394714,-574
65394719,-694
65394724,-826
65394729,-879
65394734,-1052
65394739,-1078
65394744,-1145
65394749,-1198
65394754,-1331
65394760,-1344
65394765,-1294
65394770,-1281
65394775,-1440
65394779,-1467
65394784,-1613
65394789,-1666
65394794,-1692
65394799,-1706
65394804,-1706
65394809,-1692
65394814,-1865
65394819,-1878
65394824,-1958
65394829,-1931
65394834,-1918
65394838,-2024
65394843,-2011
65394848,-2024
65394853,-1984
65394858,-2157
65394863,-2117
65394868,-2051
65394873,-2144
65394878,-2157
65394883,-2263
65394888,-2210
65394893,-2316
65394898,-2489
65394903,-2409
65394908,-2476
65394913,-2489
65394917,-2568
65394922,-2515
65394927,-2568
65394932,-2635
65394937,-2781
65394942,-2675
65394947,-2794
65394952,-2927
65394958,-2900
65394963,-2906
65394968,-2932
65394973,-2946
65394977,-2986
65394982,-3105
65394987,-3065
65394992,-3078
65394997,-3065
65395002,-2919
65395007,-2786
65395012,-2561
65395017,-2361
65395022,-1937
65395027,-1486
65395032,-1074
65395037,-689
65395042,-344
65395047,107
65395052,571
65395056,943
65395061,1275
65395066,1686
65395071,1979
65395076,2324
65395081,2603
65395086,2908
65395091,3213
65395096,3306
65395101,3518
65395106,3598
65395111,3704
65395115,3784
65395120,3664
65395125,3824
65395130,3784
65395135,3771
65395140,3625
65395147,3664
65395154,3465
65395161,3131
65395166,3184
65395171,3065
65395176,2999
65395181,2932
65395186,2866
65395191,2826
65395195,2786
65395200,2640
65395205,2680
65395210,2587
65395215,2521
65395220,2361
65395225,2229
65395230,2069
65395235,2003
65395240,1684
65395245,1525
65395250,1366
65395254,1060
65395259,914
65395264,689
65395269,609
65395274,344
65395279,277
65395284,52
65395289,25
65395294,-41
65395299,25
65395304,-147
65395309,-94
65395314,-107
65395319,78
65395324,-14
65395329,-14
65395334,-14
65395338,52
65395343,65
65395348,65
65395353,105
65395359,121
65395364,55
65395369,55
65395374,148
65395379,-50
65395384,-90
65395389,-50
65395394,-170
65395399,-210
65395404,-422
65395409,-290
65395414,-489
65395418,-542
65395423,-674
65395428,-701
65395433,-993
65395438,-927
65395443,-1019
65395448,-1192
65395453,-1192
65395458,-1285
65395463,-1405
65395468,-1444
65395473,-1590
65395477,-1643
65395482,-1710
65395487,-1790
65395492,-1816
65395497,-1949
65395502,-2002
65395507,-2055
65395512,-2015
65395517,-2148
65395522,-2175
65395527,-2214
65395532,-2267
65395537,-2228
65395542,-2400
65395547,-2307
65395552,-2360
65395557,-2343
65395562,-2476
65395567,-2423
65395572,-2489
65395577,-2343
65395582,-2449
65395587,-2436
65395592,-2516
65395597,-2582
65395602,-2542
65395607,-2542
65395612,-2662
65395616,-2648
65395621,-2609
65395626,-2688
65395631,-2688
65395636,-2688
65395641,-2755
65395646,-2728
65395651,-2781
65395656,-2821
65395661,-2847
65395666,-2980
65395671,-2954
65395676,-3033
65395681,-3007
65395686,-3126
65395691,-3100
65395695,-3179
65395700,-3259
65395705,-3326
65395710,-3392
65395715,-3339
65395720,-3326
65395725,-3286
65395730,-3206
65395735,-2967
65395740,-2702
65395745,-2383
65395750,-2091
65395755,-1463
65395760,-1038
65395765,-494
65395770,-96
65395775,195
65395780,607
65395785,978
65395790,1270
65395795,1762
65395800,1974
65395805,2359
65395810,2704
65395815,2996
65395820,3235
65395825,3448
65395830,3527
65395834,3660
65395839,3660
65395844,3740
65395849,3833
65395854,3673
65395859,3833
65395864,3713
65395869,3780
65395874,3766
65395879,3607
65395884,3580
65395889,3633
65395894,3580
65395899,3541
65395904,3434
65395909,3421
65395914,3288
65395918,3222
65395923,3155
65395928,3089
65395933,3076
65395938,3023
65395943,3023
65395948,2811
65395953,2355
65395959,2222
65395964,2010
65395969,1904
65395974,1744
65395978,1519
65395983,1160
65395988,948
65395993,682
65395998,589
65396003,377
65396008,311
65396013,125
65396018,32
65396023,45
65396028,-113
